STATION,NAME,DATE,ACMH,ACSH,AWND,DAPR,FMTM,FRGT,MDPR,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WSF1,WSF2,WSF5,WSFG,WT01,WT02,WT03,WT04,WT05,WT07,WT08,WT09,WT16,WT18
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",4/22/12,,,10.51,,,,,,0,0,0,,66,54,,,320,310,,,21,36,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",4/23/12,,,13.42,,,,,,0,0,0,,67,55,,,260,320,,,31.1,78.1,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",4/24/12,,,7.61,,,,,,0,0,0,,69,56,,,330,330,,,19.9,30,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",4/25/12,,,6.93,,,,,,0.14,0,0,,69,55,,,270,70,,,19.9,28,,1,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",4/26/12,,,16.55,,,,,,0.03,0,0,,62,51,,,270,240,,,25.9,33.1,,1,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",4/27/12,,,9.84,,,,,,0,0,0,,67,45,,,260,270,,,21,32,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",4/28/12,,,6.04,,,,,,0,0,0,,67,48,,,270,,,,17,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",4/29/12,,,6.04,,,,,,0,0,0,,73,50,,,290,,,,19.9,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",4/30/12,,,9.84,,,,,,0,0,0,,68,50,,,70,90,,,25.9,66,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",5/1/12,,,11.41,,,,,,0,0,0,,61,51,,,260,300,,,23.9,33.1,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",5/2/12,,,12.75,,,,,,0,0,0,,59,49,,,270,,,,23.9,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",5/3/12,,,9.84,,,,,,0.01,0,0,,61,49,,,210,210,,,16.1,21.9,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",5/4/12,,,10.07,,,,,,0,0,0,,64,49,,,280,320,,,19.9,33.1,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",5/5/12,,,8.05,,,,,,0,0,0,,72,45,,,270,230,,,21.9,38.9,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",5/6/12,,,5.82,,,,,,0,0,0,,80,48,,,300,300,,,19.9,21.9,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",5/7/12,,,6.71,,,,,,0,0,0,,80,49,,,290,300,,,17,19.9,,1,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",5/8/12,,,6.93,,,,,,0,0,0,,76,49,,,290,300,,,15,17,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",5/9/12,,,8.95,,,,,,0,0,0,,66,49,,,280,320,,,19.9,30,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",5/10/12,,,6.49,,,,,,0,0,0,,76,48,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",5/11/12,,,6.26,,,,,,0,0,0,,77,48,,,320,360,,,21,38,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",5/12/12,,,8.95,,,,,,0,0,0,,68,50,,,290,,,,21,,,1,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",5/13/12,,,10.96,,,,,,0,0,0,,65,50,,,310,,,,30,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",5/14/12,,,8.95,,,,,,0,0,0,,67,54,,,280,100,,,16.1,28,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",5/15/12,,,11.18,,,,,,0,0,0,,61,52,,,,,,,,,,1,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",5/16/12,,,9.62,,,,,,0,0,0,,60,51,,,310,,,,33.1,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",5/17/12,,,14.54,,,,,,0,0,0,,61,51,,,270,,,,32,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",5/18/12,,,6.93,,,,,,0,0,0,,67,47,,,280,300,,,21,30,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",5/19/12,,,7.83,,,,,,0,0,0,,69,49,,,290,,,,17,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",5/20/12,,,7.61,,,,,,0,0,0,,72,50,,,290,80,,,21,29.1,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",5/21/12,,,10.07,,,,,,0,0,0,,63,52,,,,,,,,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",5/22/12,,,12.97,,,,,,0,0,0,,66,53,,,280,90,,,28,45,,1,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",5/23/12,,,9.62,,,,,,0,0,0,,68,50,,,270,310,,,21.9,29.1,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",5/24/12,,,13.42,,,,,,0,0,0,,68,49,,,280,360,,,30,40,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",5/25/12,,,15.88,,,,,,0,0,0,,64,50,,,280,300,,,25.9,36,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",5/26/12,,,13.87,,,,,,0,0,0,,60,50,,,250,260,,,21.9,42.9,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",5/27/12,,,10.74,,,,,,0,0,0,,61,52,,,270,90,,,17,29.1,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",5/28/12,,,13.65,,,,,,0,0,0,,63,52,,,260,,,,21.9,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",5/29/12,,,8.05,,,,,,0,0,0,,64,50,,,270,320,,,18.1,23,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",5/30/12,,,7.61,,,,,,0,0,0,,64,50,,,280,280,,,21,21,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",5/31/12,,,7.83,,,,,,0,0,0,,76,56,,,290,320,,,17,23.9,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",6/1/12,,,9.62,,,,,,0,0,0,,71,53,,,280,70,,,21,44.1,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",6/2/12,,,13.65,,,,,,0,0,0,,65,52,,,250,250,,,23,29.1,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",6/3/12,,,10.96,,,,,,0,0,0,,66,51,,,260,300,,,23.9,36.9,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",6/4/12,,,14.09,,,,,,0.09,0,0,,61,52,,,280,300,,,28,31.1,,1,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",6/5/12,,,14.54,,,,,,0,0,0,,66,50,,,280,280,,,25.1,29.1,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",6/6/12,,,8.05,,,,,,0,0,0,,66,47,,,270,260,,,19.9,32,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",6/7/12,,,8.72,,,,,,0,0,0,,67,49,,,260,250,,,23.9,29.1,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",6/8/12,,,9.84,,,,,,0,0,0,,68,49,,,290,310,,,23,38,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",6/9/12,,,9.17,,,,,,0,0,0,,76,47,,,280,280,,,23.9,25.9,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",6/10/12,,,4.7,,,,,,0,0,0,,82,50,,,280,290,,,15,28,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",6/11/12,,,7.16,,,,,,0,0,0,,83,53,,,290,290,,,21,23,,1,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",6/12/12,,,8.5,,,,,,0,0,0,,72,49,,,280,280,,,21,23,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",6/13/12,,,8.72,,,,,,0,0,0,,65,51,,,270,280,,,19.9,21.9,,1,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",6/14/12,,,10.51,,,,,,0,0,0,,65,51,,,240,100,,,19.9,36.9,,1,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",6/15/12,,,8.5,,,,,,0,0,0,,73,48,,,290,290,,,18.1,21.9,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",6/16/12,,,4.92,,,,,,0,0,0,,85,52,,,300,300,,,17,21,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",6/17/12,,,12.3,,,,,,0,0,0,,73,53,,,310,300,,,23.9,29.1,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",6/18/12,,,9.4,,,,,,0,0,0,,65,52,,,280,280,,,19.9,21.9,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",6/19/12,,,7.61,,,,,,0,0,0,,71,49,,,60,280,,,21.9,33.1,,1,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",6/20/12,,,7.61,,,,,,0,0,0,,81,50,,,290,280,,,21.9,38,,1,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",6/21/12,,,14.32,,,,,,0,0,0,,58,51,,,260,260,,,23,30,,1,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",6/22/12,,,11.86,,,,,,0,0,0,,66,51,,,100,70,,,23.9,36.9,,,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",6/23/12,,,12.3,,,,,,0,0,0,,66,52,,,280,90,,,21,25.1,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",6/24/12,,,12.3,,,,,,0,0,0,,68,53,,,270,320,,,21.9,29.1,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",6/25/12,,,9.84,,,,,,0,0,0,,68,54,,,280,260,,,19.9,35.1,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",6/26/12,,,8.72,,,,,,0,0,0,,71,48,,,270,360,,,21.9,38,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",6/27/12,,,7.61,,,,,,0,0,0,,71,51,,,280,280,,,19.9,23,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",6/28/12,,,10.96,,,,,,0,0,0,,69,53,,,260,290,,,23.9,31.1,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",6/29/12,,,12.08,,,,,,0,0,0,,68,56,,,280,320,,,21.9,28,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",6/30/12,,,11.63,,,,,,0,0,0,,70,57,,,270,310,,,19.9,28,,1,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",7/1/12,,,10.74,,,,,,0,0,0,,66,57,,,270,90,,,21.9,29.1,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",7/2/12,,,13.42,,,,,,0,0,0,,66,55,,,250,170,,,23,28,,1,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",7/3/12,,,6.93,,,,,,0,0,0,,70,53,,,260,80,,,23,33.1,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",7/4/12,,,8.95,,,,,,0,0,0,,72,52,,,250,330,,,19.9,29.1,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",7/5/12,,,12.08,,,,,,0,0,0,,65,55,,,270,250,,,19.9,23.9,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",7/6/12,,,7.61,,,,,,0,0,0,,69,54,,,280,100,,,16.1,25.9,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",7/7/12,,,8.72,,,,,,0,0,0,,75,52,,,290,320,,,18.1,31.1,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",7/8/12,,,10.96,,,,,,0,0,0,,65,53,,,280,100,,,18.1,35.1,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",7/9/12,,,7.83,,,,,,0,0,0,,65,54,,,280,80,,,17,30,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",7/10/12,,,7.38,,,,,,0,0,0,,74,53,,,290,80,,,19.9,25.1,,1,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",7/11/12,,,9.62,,,,,,0,0,,,77,53,,,330,290,,,18.1,32,,1,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",7/12/12,,,10.07,,,,,,0,0,0,,69,52,,,290,90,,,23.9,35.1,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",7/13/12,,,12.53,,,,,,0,0,0,,61,52,,,280,170,,,21.9,29.1,,1,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",7/14/12,,,10.07,,,,,,0,0,0,,69,54,,,300,290,,,19.9,28,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",7/15/12,,,9.4,,,,,,0,0,0,,67,54,,,300,360,,,21.9,31.1,,1,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",7/16/12,,,16.33,,,,,,0.01,0,0,,67,57,,,210,230,,,25.9,30,,1,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",7/17/12,,,9.84,,,,,,0.02,0,0,,69,56,,,290,320,,,18.1,29.1,,1,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",7/18/12,,,9.4,,,,,,0,0,0,,68,57,,,270,260,,,17,21,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",7/19/12,,,9.4,,,,,,0,0,0,,71,55,,,260,270,,,18.1,25.1,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",7/20/12,,,8.5,,,,,,0,0,0,,74,57,,,290,270,,,19.9,21.9,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",7/21/12,,,8.28,,,,,,0,0,0,,83,54,,,290,300,,,18.1,21,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",7/22/12,,,9.62,,,,,,0,0,0,,71,54,,,290,320,,,21.9,35.1,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",7/23/12,,,8.28,,,,,,0,0,0,,74,55,,,300,320,,,19.9,23,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",7/24/12,,,8.95,,,,,,0,0,0,,70,54,,,310,330,,,19.9,33.1,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",7/25/12,,,9.4,,,,,,0,0,0,,69,57,,,280,,,,21,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",7/26/12,,,10.51,,,,,,0,0,0,,68,55,,,300,270,,,19.9,23,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",7/27/12,,,10.07,,,,,,0,0,0,,68,55,,,300,,,,18.1,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",7/28/12,,,11.41,,,,,,0,0,0,,67,56,,,280,280,,,21,25.1,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",7/29/12,,,8.28,,,,,,0,0,0,,69,55,,,290,310,,,19.9,23.9,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",7/30/12,,,6.71,,,,,,0,0,0,,77,55,,,290,290,,,17,19.9,,1,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",7/31/12,,,9.17,,,,,1624,0,,,,70,53,,,290,340,,,19.9,35.1,,1,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",8/1/12,,,8.5,,,,,,0,0,0,,71,52,,,290,330,,,21,30,,1,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",8/2/12,,,9.84,,,,,,0,0,0,,72,54,,,290,,,,21,,,1,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",8/3/12,,,8.5,,,,,,0,0,0,,67,55,,,310,320,,,19.9,23.9,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",8/4/12,,,9.84,,,,,,0,0,0,,65,55,,,280,310,,,17,21.9,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",8/5/12,,,10.96,,,,,,0,0,0,,69,57,,,280,20,,,19.9,25.9,,1,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",8/6/12,,,9.17,,,,,,0,0,0,,73,57,,,280,270,,,19.9,21.9,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",8/7/12,,,8.72,,,,,,0,0,0,,70,53,,,270,310,,,21,29.1,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",8/8/12,,,7.38,,,,,,0,0,0,,76,51,,,280,280,,,17,18.1,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",8/9/12,,,7.61,,,,,,0,0,0,,76,52,,,290,330,,,17,29.1,,1,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",8/10/12,,,9.62,,,,,,0,0,0,,72,53,,,280,280,,,21,21.9,,1,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",8/11/12,,,8.05,,,,,,0,0,0,,75,51,,,290,290,,,18.1,21.9,,1,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",8/12/12,,,9.17,,,,,,0,0,0,,70,55,,,290,80,,,17,25.1,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",8/13/12,,,8.5,,,,,,0,0,0,,73,55,,,290,300,,,16.1,19.9,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",8/14/12,,,10.51,,,,,,0,0,0,,68,54,,,300,310,,,21,25.1,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",8/15/12,,,9.84,,,,,,0,0,0,,68,57,,,300,300,,,19.9,23.9,,1,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",8/16/12,,,9.17,,,,,,0,0,0,,71,56,,,280,280,,,17,21,,1,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",8/17/12,,,8.95,,,,,,0,0,0,,67,56,,,280,280,,,21,23.9,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",8/18/12,,,10.29,,,,,,0,0,0,,69,56,,,270,270,,,19.9,25.1,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",8/19/12,,,9.17,,,,,,0,0,0,,65,55,,,280,270,,,19.9,21.9,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",8/20/12,,,7.83,,,,,,0,0,0,,66,54,,,280,320,,,17,23.9,,1,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",8/21/12,,,10.51,,,,,,0,0,0,,66,55,,,280,240,,,19.9,23.9,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",8/22/12,,,10.51,,,,,,0,0,0,,66,55,,,300,170,,,18.1,25.1,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",8/23/12,,,8.05,,,,,,0,0,,,67,52,,,290,70,,,19.9,25.1,,1,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",8/24/12,,,8.28,,,,,,0,0,0,,71,51,,,300,300,,,19.9,23.9,,1,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",8/25/12,,,9.62,,,,,,0,0,0,,66,56,,,260,,,,21,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",8/26/12,,,13.42,,,,,,0,0,0,,68,57,,,280,280,,,21.9,25.9,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",8/27/12,,,5.59,,,,,,0,0,0,,76,56,,,290,290,,,16.1,18.1,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",8/28/12,,,5.82,,,,,,0,0,0,,76,54,,,290,280,,,17,19.9,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",8/29/12,,,6.26,,,,,,0,0,0,,84,50,,,290,280,,,17,21,,1,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",8/30/12,,,9.84,,,,,,0,0,0,,67,53,,,310,310,,,21,25.1,,1,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",8/31/12,,,13.65,,,,,,0,0,0,,63,57,,,270,180,,,19.9,25.9,,1,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",9/1/12,,,9.4,,,,,,0,0,0,,66,51,,,260,240,,,18.1,23,,1,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",9/2/12,,,5.37,,,,,,0,0,0,,77,49,,,290,300,,,17,18.1,,1,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",9/3/12,,,6.71,,,,,,0,0,0,,77,50,,,30,60,,,18.1,23,,1,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",9/4/12,,,7.61,,,,,,0,0,0,,67,52,,,290,320,,,18.1,31.1,,1,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",9/5/12,,,6.71,,,,,,0,0,0,,65,55,,,290,330,,,16.1,29.1,,1,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",9/6/12,,,9.17,,,,,,0,0,0,,68,54,,,290,,,,19.9,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",9/7/12,,,9.62,,,,,,0,0,0,,71,52,,,280,280,,,17,19.9,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",9/8/12,,,12.3,,,,,,0,0,0,,66,54,,,270,270,,,18.1,21.9,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",9/9/12,,,7.83,,,,,,0,0,0,,69,52,,,260,270,,,17,23,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",9/10/12,,,7.16,,,,,,0,0,0,,75,54,,,290,290,,,16.1,19.9,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",9/11/12,,,7.38,,,,,,0,0,0,,71,51,,,290,300,,,19.9,21.9,,1,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",9/12/12,,,7.16,,,,,,0,0,0,,68,55,,,290,70,,,16.1,21.9,,1,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",9/13/12,,,7.16,,,,,,0,0,,,70,55,,,290,290,,,18.1,21,,1,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",9/14/12,,,9.62,,,,,,0,0,0,,68,55,,,280,90,,,17,23,,1,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",9/15/12,,,8.5,,,,,,0,0,0,,67,53,,,290,330,,,16.1,30,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",9/16/12,,,7.16,,,,,,0,0,0,,67,51,,,290,330,,,19.9,29.1,,1,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",9/17/12,,,9.17,,,,,,0,0,0,,65,54,,,280,,,,18.1,,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",9/18/12,,,10.96,,,,,,0,0,0,,65,52,,,280,260,,,18.1,23.9,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",9/19/12,,,14.09,,,,,,0,0,0,,65,54,,,280,100,,,19.9,28,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",9/20/12,,,8.5,,,,,,0,0,0,,64,50,,,260,300,,,17,25.9,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",9/21/12,,,5.82,,,,,,0,0,0,,71,48,,,280,280,,,18.1,19.9,,1,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",9/22/12,,,4.7,,,,,,0,0,0,,75,47,,,290,290,,,18.1,21.9,,1,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",9/23/12,,,6.49,,,,,,0,0,0,,72,48,,,310,290,,,18.1,21.9,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",9/24/12,,,6.71,,,,,,0,0,0,,68,50,,,290,300,,,14.1,17,,,,,,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",9/25/12,,,6.26,,,,,,0,0,0,,68,48,,,290,,,,21,,,1,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",9/26/12,,,7.83,,,,,,0,0,0,,65,51,,,290,80,,,19.9,25.9,,1,,,,,,1,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",9/27/12,,,6.04,,,,,,0,0,0,,72,52,,,290,300,,,17,19.9,,1,,,,,,1,,,
